yyyymmdd,return,cumulative_return,mean_abs_weight,portfolio_direction,Stock_0,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10,Stock_11,Stock_12,Stock_13,Stock_14,Stock_15,Stock_16,Stock_17,Stock_18,Stock_19,Stock_20,Stock_21,Stock_22,Stock_23,Stock_24,Stock_25,Stock_26,Stock_27,Stock_28,Stock_29,Stock_30,Stock_31,Stock_32,Stock_33,Stock_34,Stock_35,Stock_36,Stock_37,Stock_38,Stock_39,Stock_40,Stock_41,Stock_42,Stock_43,Stock_44,Stock_45,Stock_46,Stock_47,Stock_48,Stock_49,Stock_50,Stock_51,Stock_52,Stock_53,Stock_54,Stock_55,Stock_56,Stock_57,Stock_58,Stock_59,Stock_60,Stock_61,Stock_62,Stock_63,Stock_64,Stock_65,Stock_66,Stock_67,Stock_68,Stock_69,Stock_70,Stock_71,Stock_72,Stock_73,Stock_74,Stock_75,Stock_76,Stock_77,Stock_78,Stock_79,Stock_80,Stock_81,Stock_82,Stock_83,Stock_84,Stock_85,Stock_86,Stock_87,Stock_88,Stock_89,Stock_90,Stock_91,Stock_92,Stock_93,Stock_94,Stock_95,Stock_96,Stock_97,Stock_98,Stock_99
20011024.0,0.0076132974608810189,2.784148114163977,0.080000000000000002,-0.5,0,0,0,-1,0,0,0,-1,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,-1,0,0,0,-1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20011025.0,0.0087216067007022113,2.7928319073569288,0.080000000000000002,0.0,0,0,0,0,0,0,0,-1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,-1,0,-1,0,-1,0,1,0,0,1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20011026.0,0.0067365969309297171,2.7995459148127968,0.10000000000000001,-0.4,0,0,0,0,0,0,0,-1,0,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
20011029.0,0.0083728973192826617,2.8078839538685996,0.17000000000000001,-0.5294117647058824,-1,0,-1,0,0,0,-1,-1,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0,0,-1,0,0,0,-1,1,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
20011030.0,0.0059059216995143386,2.8137725039758394,0.050000000000000003,-0.2,0,0,0,0,0,0,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011031.0,0.018121084272299724,2.8317313583240029,0.13,0.23076923076923078,-1,0,-1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,1,0,-1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20011101.0,0.010870439526678346,2.8425431393359566,0.089999999999999997,0.5555555555555556,0,0,0,0,0,0,0,-1,1,0,-1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011102.0,0.0090121796581405633,2.8515149516535439,0.13,-0.8461538461538461,0,0,-1,0,0,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,1,0,0,-1,-1,0,0,-1,0,0,0,0,1,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011105.0,0.0087596575117257405,2.8602364659512252,0.12,-0.5,0,0,-1,0,0,-1,0,-1,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,1,1,0,-1,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,-1,0
20011106.0,0.016434566720286814,2.876537446809933,0.080000000000000002,-0.25,0,0,0,-1,0,-1,0,-1,1,0,1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,-1,0,0,0,0,0,0,-1,1,0,0,1,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
20011107.0,0.0051119187357992956,2.8816363440468611,0.14000000000000001,-0.8571428571428571,0,0,-1,0,-1,0,0,-1,1,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,-1,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,0,-1,0,0,0,-1,-1,0,-1,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
20011108.0,0.0028285862787790833,2.8844609374032504,0.089999999999999997,-0.5555555555555556,0,0,-1,0,-1,-1,0,-1,0,0,-1,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011109.0,0.0060774761766744694,2.8905200202074863,0.17000000000000001,-0.5294117647058824,0,0,0,-1,-1,0,0,-1,0,-1,-1,-1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,0,0,1,-1,0,0,0,0,1,1,0,0,-1,0,0,0,0,-1,0,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0
20011112.0,0.0038801576955672721,2.8943926695074214,0.17000000000000001,-0.29411764705882354,0,0,0,-1,-1,0,0,-1,0,0,1,-1,0,0,-1,0,1,0,-1,0,0,0,0,0,0,0,0,-1,0,1,0,-1,0,-1,0,-1,0,0,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,0,0,0,0,-1,1,-1,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011113.0,0.0099301970445073127,2.9042738861351349,0.14999999999999999,-0.3333333333333333,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,-1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-1,0,0,0,-1,-1,0,-1,0,-1,-1,0,-1,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
20011114.0,0.010333331645808831,2.914554193872426,0.16,-0.875,0,0,-1,-1,-1,0,0,-1,0,0,1,-1,-1,-1,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,-1,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,-1,1,0,-1,0,-1,0,0,0,-1,-1,0,0,-1,-1,-1,0,-1,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
20011115.0,0.0016379601925291959,2.9161908140711974,0.13,-0.23076923076923078,0,0,-1,0,0,-1,0,-1,0,0,1,0,-1,0,0,-1,0,0,-1,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,-1,0,0,0,-1,0,-1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,0,-1,0,0,0,-1,-1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011116.0,0.0072000538765403651,2.9233650713105983,0.19,-0.47368421052631576,0,0,-1,-1,0,-1,-1,0,1,0,1,0,-1,-1,-1,0,0,0,-1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,0,0,0,1,0,0,-1,0,-1,0,0,-1,0,0,-1,-1,0,0,0,0,1,-1,1,1,-1,0,0,0,-1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0
20011119.0,0.010087332931152092,2.9334018666742687,0.13,0.07692307692307693,0,0,-1,-1,1,0,0,1,1,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,-1,0,0,0,0,-1,0,-1,0,0,0,-1,0,0,0,1,-1,0,0,1,-1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20011120.0,0.0071108816779204137,2.9404875852505423,0.16,-0.5,0,0,-1,-1,0,-1,0,1,0,0,1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,1,-1,1,0,0,0,0,0,0,1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
20011121.0,0.0048276049905611627,2.9453035747245475,0.10000000000000001,-0.4,0,0,0,-1,0,-1,0,1,0,0,1,0,-1,0,-1,0,0,0,0,0,1,-1,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011123.0,0.0092883482725143098,2.9545490515556954,0.089999999999999997,0.5555555555555556,0,0,0,0,1,-1,0,1,0,0,1,1,0,0,0,0,-1,0,0,0,1,0,0,1,0,1,-1,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011126.0,0.0030415132138208825,2.9575859487256717,0.12,-0.6666666666666666,0,0,0,-1,1,-1,0,1,0,0,1,1,-1,-1,0,0,-1,0,-1,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
20011127.0,0.0046916875525755868,2.9622666646158926,0.12,-0.5,1,0,0,-1,1,0,0,1,0,0,1,1,-1,0,-1,0,-1,0,0,0,0,0,-1,0,0,1,-1,-1,-1,0,0,-1,0,0,-1,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,1,-1,1,0,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
20011128.0,0.0038384225269104252,2.9660977391960697,0.13,-0.23076923076923078,1,0,0,-1,0,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,-1,0,1,1,1,0,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,0,0,0,-1,0,0,0,0,0,0,0
20011129.0,0.0039972932158537575,2.9700870644618269,0.16,0.5,1,0,0,-1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,-1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011130.0,0.0034963217626055774,2.9735772883009006,0.14999999999999999,-0.2,0,0,0,-1,0,-1,0,1,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,0,0,-1,1,-1,0,0,-1,0,-1,0,1,0,0,0,0,-1,0,0,-1,1,0,0,1,0,-1,0,0,0,0,1,-1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0
20011203.0,0.0082965038728749756,2.9818395653637864,0.17000000000000001,-0.058823529411764705,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,1,0,-1,0,-1,0,-1,1,1,0,0,-1,0,-1,0,0,0,1,0,0,1,0,-1,0,0,0,0,1,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0
20011204.0,0.0088695118155389663,2.9906699741060883,0.080000000000000002,0.75,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,-1,1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
20011205.0,-0.0045021175532605762,2.9861576915006154,0.080000000000000002,-0.25,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,0,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
20011206.0,-0.0017733478773734731,2.9843827693804994,0.14999999999999999,-0.2,0,0,0,-1,1,-1,-1,1,0,0,1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,1,0,0,-1,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,0
20011207.0,0.0047530154622420721,2.9891245249296805,0.14999999999999999,-0.4666666666666667,0,1,1,0,1,-1,-1,1,0,0,1,0,-1,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,0,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,-1,1,-1,1,0,1,-1,0,-1,1,0,0,0,1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
20011210.0,0.0096996418567693501,2.9987774272551406,0.14000000000000001,0.2857142857142857,0,0,1,0,1,-1,0,1,0,0,1,1,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,1,-1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011211.0,0.0022173639877564044,3.0009923365193774,0.11,0.6363636363636364,1,1,0,0,1,-1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011212.0,0.00028160676213040414,3.0012739036377658,0.11,0.45454545454545453,1,0,-1,0,0,0,0,1,1,0,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,1,-1,1,0,1,0,0,0,1,0,0,1,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
20011213.0,-0.0021863857988681742,2.9990851242078964,0.17000000000000001,0.6470588235294118,1,1,0,0,1,-1,1,1,0,0,1,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,-1,1,0,1,0,0,0,1,0,0,1,1,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20011214.0,0.005565090701336939,3.0046347870039716,0.19,1.0,1,1,-1,0,1,-1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,1,0,1,-1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
20011217.0,0.0026540123645087212,3.0072852836967154,0.089999999999999997,0.7777777777777778,1,1,0,0,1,-1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1,0,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
20011218.0,0.002078325406782172,3.0093614523729908,0.17000000000000001,0.5294117647058824,0,1,0,0,1,-1,1,1,0,0,1,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,1,0,0,-1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,-1,0,1,0,0,0,0,0,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20011219.0,-0.00046718705247821783,3.0088941561546396,0.089999999999999997,-0.1111111111111111,0,0,0,0,1,-1,0,1,0,0,1,-1,-1,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,-1,0,0,1,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011220.0,0.0062328304216274352,3.0151076428246739,0.13,-0.5384615384615384,0,0,-1,0,1,0,0,1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,1,-1,-1,1,0,0,-1,0,0,0,1,0,-1,0,0,-1,0,0,0,-1,0,-1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
20011221.0,0.0042935057515390406,3.0193919577781654,0.17999999999999999,0.1111111111111111,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,1,0,-1,0,0,0,0,1,0,0,0,-1,0,0,1,-1,-1,0,1,0,0,-1,-1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20011224.0,0.0063924176969574267,3.0257640306289235,0.16,-0.25,0,0,0,0,0,-1,1,1,0,-1,-1,-1,-1,-1,0,0,-1,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,1,0
20011226.0,0.0054779837978903385,3.0312270648444324,0.12,-0.16666666666666666,0,0,0,0,0,-1,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
20011227.0,0.0041646424779467287,3.0353830592014677,0.11,-0.6363636363636364,0,0,0,0,1,0,0,1,0,-1,-1,-1,-1,0,0,-1,-1,0,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,-1,1,1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011228.0,0.0039975355338730586,3.0393726258204556,0.20000000000000001,-0.4,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,-1,0,-1,-1,0,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,1,1,0,1,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,-1,0,0,1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011231.0,0.0065647366824961861,3.0459159084613323,0.17999999999999999,-0.5555555555555556,0,-1,0,0,1,-1,0,1,-1,0,-1,-1,0,0,0,0,-1,1,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,-1,-1,0,0,0,-1,-1,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020102.0,0.004482648236429662,3.0503885395545534,0.11,-0.6363636363636364,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,-1,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,-1,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20020103.0,0.003537377016169024,3.0539196747680539,0.11,-0.2727272727272727,0,0,0,0,1,0,1,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020104.0,0.0013675915191547483,3.0552863319856587,0.080000000000000002,-0.75,0,0,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,1,0,-1,1,-1,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0
20020107.0,0.0056470098897833569,3.0609174572873217,0.12,-0.8333333333333334,0,-1,0,0,0,0,0,-1,-1,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,-1,0,0,0,-1,1,0,-1,0,0,0,0,0,0,-1,0,0,1,0,-1,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
20020108.0,-0.00025895940086595459,3.0606584643506802,0.12,-0.6666666666666666,0,-1,0,-1,-1,0,0,-1,-1,0,-1,-1,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,1,-1,0,-1,0,0,0,0,-1,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
